행정구역코드,시도명,시군구명,연도,총인구,고령인구_65세이상,의사수_예측,구급차수,응급시설수_총,의사_인구10만명당,구급차_인구10만명당,응급시설_인구10만명당,취약지수,취약지역_여부,목표_의사수,추가_의사수,목표_구급차수,추가_구급차수,목표_응급시설수,추가_응급시설수
46890,전라남도,완도군,2031,42981.22066,18310.0,92.21818182,7.0,1.0,214.5545901,16.28618241,2.326597488,0.811284992,0.0,167.6904862,76.0,5.580170129,0.0,1.187688779,1.0
46880,전라남도,장성군,2031,40807.40741,16527.0,72.38787879,3.0,1.0,177.3890658,7.351606462,2.450535487,0.867454784,0.0,159.2093916,87.0,5.297948089,3.0,1.127620369,1.0
46800,전라남도,장흥군,2031,31615.72052,14480.0,93.35151515,6.0,2.0,295.2692952,18.97790055,6.325966851,0.704076064,0.0,123.3481848,30.0,4.104608864,0.0,0.8736289,0.0
46900,전라남도,진도군,2031,27841.86047,11972.0,52.70909091,5.0,1.0,189.3159797,17.95857,3.591713999,0.771471388,0.0,108.6245353,56.0,3.61465579,0.0,0.769346816,0.0
46860,전라남도,함평군,2031,27926.62474,13321.0,49.60606061,4.0,1.0,177.6299896,14.32324901,3.580812251,0.818601068,0.0,108.9552416,60.0,3.625660574,0.0,0.771689085,0.0
46820,전라남도,해남군,2031,58426.96629,26000.0,153.1333333,8.0,2.0,262.0935897,13.69230769,3.423076923,0.805567152,0.0,227.9517947,75.0,7.585461907,0.0,1.614497011,0.0
46790,전라남도,화순군,2031,58941.02564,22987.0,439.8181818,4.0,3.0,746.2004216,6.786444512,5.089833384,0.732854685,0.0,229.9573883,0.0,7.652201255,4.0,1.628701878,0.0
52790,전북특별자치도,고창군,2031,48044.87179,22485.0,110.8909091,6.0,1.0,230.8069622,12.48832555,2.081387592,0.857370647,0.0,187.4462332,77.0,6.237574325,1.0,1.327611321,1.0
52130,전북특별자치도,군산시,2031,250326.5306,73596.0,718.9939394,14.0,2.0,287.2224281,5.592695255,0.798956465,0.879696578,0.0,976.6446135,258.0,32.49941736,19.0,6.917207259,5.0
52210,전북특별자치도,김제시,2031,76508.47458,31598.0,181.2484848,6.0,1.0,236.8998805,7.842268498,1.30704475,0.891223907,0.0,298.4964854,118.0,9.932949738,4.0,2.114138579,2.0
52190,전북특별자치도,남원시,2031,70623.76238,28532.0,177.4606061,9.0,1.0,251.2760579,12.74358615,1.415954017,0.848006305,0.0,275.5373829,99.0,9.168948745,1.0,1.951527873,1.0
52730,전북특별자치도,무주군,2031,21978.26087,10110.0,39.17575758,4.0,1.0,178.2477595,18.19980218,4.549950544,0.763249583,0.0,85.74780324,47.0,2.853395807,0.0,0.607319509,0.0
52800,전북특별자치도,부안군,2031,43849.34498,20083.0,95.04242424,7.0,1.0,216.7476488,15.96375044,2.280535777,0.827909011,0.0,171.0774582,77.0,5.692877058,0.0,1.211677431,1.0
52770,전북특별자치도,순창군,2031,24936.65158,11022.0,40.78787879,5.0,1.0,163.565981,20.05080748,4.010161495,0.755637001,0.0,97.28991325,57.0,3.237478046,0.0,0.689067942,0.0
52710,전북특별자치도,완주군,2031,106211.5385,33138.0,188.5272727,10.0,0.0,177.5016872,9.415172913,0.0,0.892816876,0.0,414.3824735,226.0,13.78924203,4.0,2.93491554,3.0
52140,전북특별자치도,익산시,2031,251636.3636,80272.0,932.4787879,14.0,2.0,370.5659923,5.563583815,0.794797688,0.879425423,0.0,981.7549043,50.0,32.66947049,19.0,6.953401531,5.0
52750,전북특별자치도,임실군,2031,24230.14257,11897.0,52.67272727,5.0,1.0,217.3851315,20.63545432,4.127090863,0.770005008,0.0,94.53348059,42.0,3.145753324,0.0,0.669545164,0.0
52740,전북특별자치도,장수군,2031,18845.33898,8895.0,34.9030303,4.0,1.0,185.2077606,21.22540753,5.306351883,0.73203236,0.0,73.52476289,39.0,2.446654517,0.0,0.520748301,0.0
52110,전북특별자치도,전주시,2031,630041.1523,153100.0,2946.648485,11.0,6.0,467.6914316,1.745917701,0.952318746,0.863433303,0.0,2458.094618,0.0,81.79704448,71.0,17.40976165,12.0
52180,전북특별자치도,정읍시,2031,95812.01044,36696.0,253.5393939,8.0,1.0,264.6217241,8.349683889,1.043710486,0.882905669,0.0,373.8088954,121.0,12.43909108,5.0,2.647548115,2.0
52720,전북특별자치도,진안군,2031,22820.61856,11068.0,43.36969697,5.0,1.0,190.0461062,21.91001084,4.382002168,0.755732279,0.0,89.03424713,46.0,2.962757503,0.0,0.630596158,0.0
50130,제주특별자치도,서귀포시,2031,183818.1818,52572.0,420.3454545,5.0,1.0,228.6745796,2.72007913,0.544015826,0.924282606,1.0,717.1634453,297.0,23.86476493,19.0,5.079399529,5.0
50110,제주특별자치도,제주시,2031,496900.0,114287.0,1722.412121,27.0,5.0,346.6315398,5.433688871,1.00623868,0.826216389,0.0,1938.646724,217.0,64.51158191,38.0,13.73070716,9.0
44250,충청남도,계룡시,2031,47964.12556,10696.0,73.28484848,2.0,0.0,152.7909612,4.169783096,0.0,0.922402452,1.0,187.1312032,114.0,6.227091195,5.0,1.325380081,2.0
44150,충청남도,공주시,2031,101259.2593,38276.0,244.1575758,9.0,1.0,241.1212343,8.888076079,0.987564009,0.881175669,0.0,395.0612421,151.0,13.14629704,5.0,2.79807051,2.0
44710,충청남도,금산군,2031,50904.98812,21431.0,92.73939394,5.0,1.0,182.1813487,9.822220148,1.96444403,0.867433978,0.0,198.6049275,106.0,6.608897788,2.0,1.406644164,1.0
44230,충청남도,논산시,2031,106910.2902,40519.0,308.2060606,8.0,1.0,288.2847478,7.482909252,0.935363657,0.889055646,0.0,417.1086414,109.0,13.87995964,6.0,2.954223965,2.0
44270,충청남도,당진시,2031,180701.107,48970.0,318.6909091,10.0,1.0,176.3635621,5.534000408,0.553400041,0.896173663,0.0,705.002232,387.0,23.46008104,14.0,4.99326622,4.0
44180,충청남도,보령시,2031,91157.06806,34822.0,190.7939394,7.0,1.0,209.302409,7.679053472,1.097007639,0.892162697,0.0,355.6477186,165.0,11.83474877,5.0,2.518919315,2.0
44760,충청남도,부여군,2031,55983.67347,27432.0,108.7272727,5.0,1.0,194.2124659,8.93117527,1.786235054,0.895393905,0.0,218.4193302,110.0,7.268253847,3.0,1.546982142,1.0
44210,충청남도,서산시,2031,182833.3333,51559.0,365.7757576,8.0,2.0,200.0596669,4.375569736,1.093892434,0.888232287,0.0,713.321076,348.0,23.73690392,16.0,5.052185469,4.0
44770,충청남도,서천군,2031,46420.73171,22839.0,82.51515152,6.0,1.0,177.7549566,12.92525942,2.154209904,0.864710624,0.0,181.1096789,99.0,6.026715307,1.0,1.282731884,1.0
44200,충청남도,아산시,2031,418138.2979,78610.0,761.0848485,10.0,2.0,182.0174933,2.391553238,0.478310648,0.90078942,1.0,1631.35931,871.0,54.28609993,45.0,11.55430574,10.0
44810,충청남도,예산군,2031,80513.44743,32930.0,124.7515152,5.0,2.0,154.9449429,6.210142727,2.484057091,0.878471293,0.0,314.1218174,190.0,10.45290775,6.0,2.224806942,1.0
44130,충청남도,천안시,2031,703360.4061,138562.0,2634.036364,18.0,5.0,374.4931248,2.559143199,0.710873111,0.850463097,0.0,2744.148414,111.0,91.31594375,74.0,19.43577333,15.0
44790,충청남도,청양군,2031,29960.0,14231.0,74.97575758,4.0,1.0,250.2528624,13.35113485,3.337783712,0.823361713,0.0,116.8884199,42.0,3.889649817,0.0,0.827876809,0.0
44825,충청남도,태안군,2031,60225.95078,26921.0,93.99393939,7.0,1.0,156.0688344,11.62289662,1.660413803,0.873313468,0.0,234.9705015,141.0,7.819020642,1.0,1.664207877,1.0
44800,충청남도,홍성군,2031,102516.9231,33318.0,259.430303,7.0,1.0,253.0609535,6.828140945,0.975448706,0.878672651,0.0,399.9679957,141.0,13.30957714,7.0,2.832823204,2.0
43760,충청북도,괴산군,2031,37126.294,17932.0,83.05454545,6.0,1.0,223.70815,16.16105287,2.693508811,0.825913683,0.0,144.8475915,62.0,4.820036136,0.0,1.025901129,1.0
43800,충청북도,단양군,2031,26302.46914,12783.0,36.18787879,5.0,1.0,137.5835805,19.00962215,3.801924431,0.791591768,0.0,102.6186267,67.0,3.414799541,0.0,0.72680922,0.0
43720,충청북도,보은군,2031,29641.12903,14702.0,53.52727273,4.0,1.0,180.5844598,13.49476262,3.373690654,0.83512707,0.0,115.6443503,63.0,3.848251406,0.0,0.819065532,0.0
43740,충청북도,영동군,2031,42421.61017,20023.0,93.27272727,6.0,1.0,219.870785,14.14373471,2.357289118,0.842656279,0.0,165.5071756,73.0,5.507516964,0.0,1.17222521,1.0
43730,충청북도,옥천군,2031,46697.24771,20360.0,79.5030303,5.0,1.0,170.2520688,10.70726916,2.141453831,0.862777613,0.0,182.1885013,103.0,6.062614853,2.0,1.290372778,1.0
43770,충청북도,음성군,2031,96813.08411,31077.0,179.6787879,6.0,1.0,185.5934965,6.197509412,1.032918235,0.889503696,0.0,377.714567,199.0,12.56905857,7.0,2.67521052,2.0
43150,충청북도,제천시,2031,125524.3553,43808.0,350.8060606,5.0,2.0,279.4725054,3.983290723,1.593316289,0.889234787,0.0,489.7310931,139.0,16.29658831,12.0,3.468581535,2.0
43745,충청북도,증평군,2031,38603.50877,11002.0,58.03636364,1.0,0.0,150.3396077,2.590438102,0.0,0.95750485,1.0,150.6109193,93.0,5.011820121,5.0,1.066720617,2.0
43750,충청북도,진천군,2031,99518.98734,23586.0,179.7575758,6.0,1.0,180.6264117,6.029000254,1.004833376,0.852476679,0.0,388.2716015,209.0,12.92036084,7.0,2.749982033,2.0
43110,충청북도,청주시,2031,882084.4444,198469.0,2695.654545,18.0,10.0,305.6005083,2.040620953,1.133678307,0.868437108,0.0,3441.437147,746.0,114.5193457,97.0,24.37440773,15.0
43130,충청북도,충주시,2031,213100.9772,65422.0,527.7030303,10.0,2.0,247.630507,4.692611048,0.93852221,0.894030379,0.0,831.4097631,304.0,27.66649456,18.0,5.888563321,4.0
51150,강원특별자치도,강릉시,2032,204958.5799,69276.0,864.4666667,9.0,4.0,421.7762765,4.391131128,1.951613835,0.848406421,0.0,799.6423413,0.0,26.6093826,18.0,5.663566595,2.0
51820,강원특별자치도,고성군,2032,27861.80905,11089.0,29.05454545,4.0,0.0,104.2809008,14.35656957,0.0,0.882375696,0.0,108.7023643,80.0,3.617245676,0.0,0.76989805,1.0
51170,강원특별자치도,동해시,2032,84760.60606,27971.0,170.1212121,6.0,2.0,200.707876,7.078760144,2.359586715,0.833066289,0.0,330.6920331,161.0,11.00430827,6.0,2.342167561,1.0
51230,강원특별자치도,삼척시,2032,58343.00792,22112.0,106.5030303,11.0,1.0,182.5463481,18.85401592,1.714001447,0.780046999,0.0,227.6242325,122.0,7.574561751,0.0,1.612177011,1.0
51210,강원특별자치도,속초시,2032,82351.85185,26682.0,215.430303,4.0,2.0,261.5973997,4.857207106,2.428603553,0.841007715,0.0,321.2943204,106.0,10.6915843,7.0,2.275607088,1.0
51800,강원특별자치도,양구군,2032,19741.57303,7028.0,25.26666667,5.0,1.0,127.9870992,25.32726238,5.065452476,0.609570225,0.0,77.02140448,52.0,2.563010879,0.0,0.545513702,0.0
51830,강원특별자치도,양양군,2032,27876.43021,12182.0,24.48484848,3.0,0.0,87.83351492,10.76177967,0.0,0.92039905,1.0,108.7594085,85.0,3.619143914,1.0,0.770302073,1.0
51750,강원특별자치도,영월군,2032,35993.34812,16233.0,66.50909091,9.0,1.0,184.7816177,25.00462022,2.778291135,0.746927947,0.0,140.4274228,74.0,4.672947928,0.0,0.994594733,0.0
51130,강원특별자치도,원주시,2032,374827.7154,100079.0,1339.854545,13.0,4.0,357.4587712,3.468260075,1.067156946,0.864643188,0.0,1462.383824,123.0,48.66316937,36.0,10.35751579,7.0
51810,강원특별자치도,인제군,2032,32107.78443,10724.0,33.65454545,6.0,0.0,104.8174019,18.68705707,0.0,0.818572539,0.0,125.2679636,92.0,4.168492585,0.0,0.887225972,1.0
51770,강원특별자치도,정선군,2032,31140.625,13951.0,45.34545455,9.0,1.0,145.6151074,28.90115404,3.211239338,0.71095582,0.0,121.4946078,77.0,4.042928115,0.0,0.86050071,0.0
51780,강원특별자치도,철원군,2032,37713.89646,13841.0,73.36363636,5.0,1.0,194.5268011,13.25771259,2.651542519,0.78992711,0.0,147.1401123,74.0,4.896323446,0.0,1.042138193,1.0
51110,강원특별자치도,춘천시,2032,292460.9929,82474.0,1078.327273,8.0,3.0,368.7080667,2.735407522,1.025777821,0.880180654,0.0,1141.031487,63.0,37.96965446,30.0,8.081497787,6.0
51190,강원특별자치도,태백시,2032,33841.58416,13672.0,81.97575758,4.0,1.0,242.2338068,11.81977765,2.954944412,0.80736113,0.0,132.0323531,51.0,4.393588506,1.0,0.935135605,0.0
51760,강원특별자치도,평창군,2032,39426.37363,17939.0,69.79393939,8.0,1.0,177.0234819,20.29098612,2.536373265,0.788017577,0.0,153.8213123,85.0,5.1186511,0.0,1.089458625,1.0
51720,강원특별자치도,홍천군,2032,66168.56492,29048.0,145.3878788,11.0,1.0,219.723488,16.62420821,1.511291655,0.828261296,0.0,258.1555073,113.0,8.590538933,0.0,1.828418572,1.0
51790,강원특별자치도,화천군,2032,22410.46832,8135.0,52.61212121,4.0,1.0,234.7658267,17.84880148,4.462200369,0.687665746,0.0,87.4340531,35.0,2.909508478,0.0,0.619262584,0.0
51730,강원특별자치도,횡성군,2032,47357.29387,22400.0,69.39393939,9.0,1.0,146.5327381,19.00446429,2.111607143,0.817471249,0.0,184.7636599,116.0,6.148307391,0.0,1.308611661,1.0
41820,경기도,가평군,2032,63405.47264,25489.0,96.40606061,6.0,1.0,152.0469079,9.462905567,1.577150928,0.872352022,0.0,247.3753508,151.0,8.231811917,3.0,1.752066769,1.0
41280,경기도,고양시,2032,1083557.312,274140.0,4169.036364,18.0,8.0,384.754578,1.66119501,0.738308893,0.889195244,0.0,4227.480043,59.0,140.676185,123.0,29.94165456,22.0
41290,경기도,과천시,2032,104284.264,20544.0,155.0969697,3.0,0.0,148.72519,2.876752336,0.0,0.928652572,1.0,406.8632455,252.0,13.53902764,11.0,2.88165967,3.0
41210,경기도,광명시,2032,268144.6281,64891.0,1289.369697,5.0,2.0,480.8486025,1.864665362,0.745866145,0.864593613,0.0,1046.161612,0.0,34.81270706,30.0,7.409570066,6.0
41610,경기도,광주시,2032,417634.5382,103991.0,851.5212121,8.0,1.0,203.8914731,1.915550384,0.239443798,0.936642689,1.0,1629.3939,778.0,54.22069776,47.0,11.54038548,11.0
41310,경기도,구리시,2032,172091.2548,45260.0,898.3212121,4.0,2.0,522.0028254,2.32434821,1.162174105,0.846139324,0.0,671.4110429,0.0,22.34228029,19.0,4.755352434,3.0
41410,경기도,군포시,2032,249210.7143,69779.0,777.2969697,5.0,2.0,311.9035118,2.006334284,0.802533714,0.904696536,1.0,972.2912755,195.0,32.35455304,28.0,6.8863742,5.0
41570,경기도,김포시,2032,535525.5814,115138.0,1586.181818,9.0,2.0,296.1916056,1.680591985,0.373464886,0.904497736,1.0,2089.343759,504.0,69.52626768,61.0,14.79803771,13.0
41360,경기도,남양주시,2032,752280.0,188070.0,1923.515152,12.0,4.0,255.6913851,1.595150742,0.531716914,0.919203719,1.0,2935.00736,1012.0,97.66708159,86.0,20.78755562,17.0
41250,경기도,동두천시,2032,87056.37982,29338.0,194.8545455,4.0,1.0,223.825693,4.594723567,1.148680892,0.897077484,1.0,339.6489546,145.0,11.30236421,8.0,2.405606074,2.0
41190,경기도,부천시,2032,731080.9859,207627.0,2860.721212,11.0,6.0,391.3001798,1.504621268,0.82070251,0.89934344,1.0,2852.299775,0.0,94.91485391,84.0,20.20176883,15.0
41130,경기도,성남시,2032,888254.0984,216734.0,5306.781818,17.0,8.0,597.4396097,1.913866768,0.900643185,0.838283481,0.0,3465.507945,0.0,115.3203402,99.0,24.54489215,17.0
41110,경기도,수원시,2032,1227584.906,260248.0,5102.909091,17.0,8.0,415.6868553,1.384832929,0.651686084,0.869403733,0.0,4789.401199,0.0,159.3750135,143.0,33.92153121,26.0
41390,경기도,시흥시,2032,593437.1859,118094.0,1565.836364,8.0,3.0,263.8588212,1.348078649,0.505529493,0.900832343,1.0,2315.284879,750.0,77.04482115,70.0,16.39829386,14.0
41270,경기도,안산시,2032,654819.6721,159776.0,2137.854545,12.0,6.0,326.47989,1.832565592,0.916282796,0.884389315,0.0,2554.767583,417.0,85.01399259,74.0,18.09445998,13.0
41550,경기도,안성시,2032,219141.8182,60264.0,441.6969697,7.0,2.0,201.557591,3.194278508,0.912651002,0.901514166,1.0,854.9779993,414.0,28.45076545,22.0,6.055488293,5.0
41170,경기도,안양시,2032,520542.6357,134300.0,2053.090909,8.0,3.0,394.4135924,1.536857781,0.576321668,0.8984517,1.0,2030.888056,0.0,67.58106033,60.0,14.3840179,12.0
41630,경기도,양주시,2032,345665.2542,81577.0,647.3393939,7.0,1.0,187.2734925,2.025080599,0.289297228,0.93196123,1.0,1348.606989,702.0,44.87706251,38.0,9.551677164,9.0
41830,경기도,양평군,2032,136850.3741,54877.0,241.9878788,8.0,1.0,176.8266111,5.845800609,0.730725076,0.921188803,1.0,533.9193587,292.0,17.76702378,10.0,3.781550436,3.0
41670,경기도,여주시,2032,123672.3647,43409.0,273.5272727,6.0,2.0,221.1708925,4.851528485,1.617176162,0.884420684,0.0,482.5055838,209.0,16.05614788,11.0,3.417405964,2.0
41800,경기도,연천군,2032,40681.92771,16883.0,77.87272727,6.0,1.0,191.4184791,14.74856364,2.458093941,0.809218037,0.0,158.7198347,81.0,5.281657299,0.0,1.124153021,1.0
41370,경기도,오산시,2032,274847.8261,50572.0,600.4424242,5.0,2.0,218.4635887,1.819188484,0.727675393,0.880989541,0.0,1072.314022,472.0,35.68297051,31.0,7.594797775,6.0
41460,경기도,용인시,2032,1109359.307,256262.0,3149.90303,19.0,4.0,283.9389375,1.712700283,0.360568481,0.913848696,1.0,4328.146079,1179.0,144.0260089,126.0,30.65463431,27.0
41430,경기도,의왕시,2032,153964.1434,38645.0,253.2181818,4.0,0.0,164.4656841,2.598007504,0.0,0.945955871,1.0,600.6884328,348.0,19.98887191,16.0,4.254450729,5.0
41150,경기도,의정부시,2032,474927.7567,124906.0,1928.266667,8.0,5.0,406.0126282,1.684466719,1.052791699,0.876549907,0.0,1852.922398,0.0,61.65896735,54.0,13.12355394,9.0
41500,경기도,이천시,2032,234790.3226,58228.0,532.5212121,7.0,2.0,226.8071385,2.981383527,0.851823865,0.891460553,0.0,916.0303676,384.0,30.48238102,24.0,6.487899304,5.0
41480,경기도,파주시,2032,559204.4444,125821.0,1234.230303,11.0,4.0,220.7118193,1.967080217,0.715301897,0.901769946,1.0,2181.726432,948.0,72.60044943,62.0,15.45234951,12.0
41220,경기도,평택시,2032,695591.3978,129380.0,1757.727273,14.0,6.0,252.6953723,2.012675839,0.862575359,0.863353018,0.0,2713.837763,957.0,90.30730819,77.0,19.22109436,14.0
41650,경기도,포천시,2032,152364.9852,51347.0,342.1333333,11.0,2.0,224.5485293,7.219506495,1.312637545,0.867355887,0.0,594.4493446,253.0,19.78125623,9.0,4.210261609,3.0
41450,경기도,하남시,2032,374203.9801,75215.0,1239.084848,5.0,0.0,331.1255129,1.336169647,0.0,0.916531078,1.0,1459.950332,221.0,48.58219101,44.0,10.34028028,11.0
41590,경기도,화성시,2032,1125006.289,178876.0,2908.266667,14.0,4.0,258.5111474,1.244437487,0.355553568,0.888619118,0.0,4389.192508,1481.0,146.0574268,133.0,31.08700325,28.0
48310,경상남도,거제시,2032,220452.0,55113.0,359.4666667,8.0,3.0,163.0589274,3.62890788,1.360840455,0.871957068,0.0,860.0896509,501.0,28.62086387,21.0,6.091692203,4.0
48880,경상남도,거창군,2032,56593.05211,22807.0,131.2848485,6.0,1.0,231.9805057,10.60200816,1.767001359,0.850436692,0.0,220.7968103,90.0,7.347368317,2.0,1.563820942,1.0
48820,경상남도,고성군,2032,45046.90832,21127.0,74.70909091,5.0,2.0,165.8473216,11.09954087,4.439816349,0.810648107,0.0,175.7497308,102.0,5.848354429,1.0,1.244769384,0.0
48250,경상남도,김해시,2032,529637.931,122876.0,1351.648485,15.0,6.0,255.2023572,2.832123442,1.132849377,0.866953869,0.0,2066.373193,715.0,68.76188523,54.0,14.63534581,9.0
48840,경상남도,남해군,2032,37457.42574,18916.0,62.14545455,5.0,1.0,165.9095715,13.34848805,2.66969761,0.850098166,0.0,146.1394963,84.0,4.863026341,0.0,1.035051205,1.0
48270,경상남도,밀양시,2032,98278.42227,42358.0,205.6242424,7.0,1.0,209.2262347,7.122621465,1.017517352,0.907256711,1.0,383.4315584,178.0,12.75930064,6.0,2.715701825,2.0
48240,경상남도,사천시,2032,105909.0909,36115.0,258.430303,7.0,3.0,244.0114449,6.60944206,2.832618026,0.82205183,0.0,413.2024796,155.0,13.74997584,7.0,2.926558087,0.0
48860,경상남도,산청군,2032,32289.71963,17275.0,68.45454545,5.0,1.0,212.0010525,15.48480463,3.096960926,0.833869339,0.0,125.9777806,58.0,4.192112885,0.0,0.89225334,0.0
48330,경상남도,양산시,2032,361676.9231,94036.0,1564.309091,9.0,3.0,432.5155936,2.488408695,0.829469565,0.870927936,0.0,1411.076237,0.0,46.95582703,38.0,9.994123402,7.0
48720,경상남도,의령군,2032,23779.7271,12199.0,15.04848485,3.0,1.0,63.28283242,12.61578818,4.205262726,0.831540837,0.0,92.77619245,78.0,3.087276741,1.0,0.657098952,0.0
48170,경상남도,진주시,2032,328961.2676,93425.0,1315.684848,10.0,8.0,399.9512946,3.039871555,2.431897244,0.817530765,0.0,1283.436675,0.0,42.7084157,33.0,9.090100289,2.0
48740,경상남도,창녕군,2032,53941.93548,25083.0,89.2,6.0,1.0,165.3629949,11.1230714,1.853845234,0.87138822,0.0,210.4535249,122.0,7.003178888,2.0,1.490563333,1.0
48120,경상남도,창원시,2032,941524.4755,269276.0,3502.430303,29.0,10.0,371.9956723,3.080111113,1.06210728,0.876286268,0.0,3673.341396,171.0,122.2363319,94.0,26.01689849,17.0
48220,경상남도,통영시,2032,107459.61,38578.0,204.1151515,5.0,1.0,189.9459262,4.652910986,0.930582197,0.91391573,1.0,419.251803,216.0,13.95127679,9.0,2.969403174,2.0
48850,경상남도,하동군,2032,36190.47619,19000.0,51.13333333,6.0,1.0,141.2894737,16.57894737,2.763157895,0.836845318,0.0,141.1965146,91.0,4.698540691,0.0,1.000041921,1.0
48730,경상남도,함안군,2032,55539.95157,22938.0,108.6242424,5.0,1.0,195.5785688,9.002528555,1.800505711,0.868918557,0.0,216.6881569,109.0,7.210646278,3.0,1.534720891,1.0
48870,경상남도,함양군,2032,33154.47154,16312.0,76.03636364,6.0,1.0,229.3396941,18.09710642,3.016184404,0.802825898,0.0,129.3515952,54.0,4.304381982,0.0,0.916148802,0.0
48890,경상남도,합천군,2032,36402.21402,19730.0,83.47272727,7.0,1.0,229.3067318,19.22959959,2.747085656,0.820587159,0.0,142.0226061,59.0,4.726030211,0.0,1.005892817,1.0
47290,경상북도,경산시,2032,284069.8529,77267.0,662.5212121,6.0,2.0,233.2247527,2.112156548,0.704052183,0.916535808,1.0,1108.2936,446.0,36.88024872,31.0,7.849627621,6.0
47130,경상북도,경주시,2032,246594.9008,87048.0,523.8484848,13.0,2.0,212.4328131,5.271804062,0.811046779,0.908107389,1.0,962.0857248,439.0,32.01494696,20.0,6.814092114,5.0
47830,경상북도,고령군,2032,30591.48936,14378.0,48.07272727,4.0,1.0,157.1441217,13.07553206,3.268883016,0.826793509,0.0,119.3521647,72.0,3.97163488,0.0,0.845326589,0.0
47190,경상북도,구미시,2032,387191.5888,82859.0,971.2424242,10.0,3.0,250.8428521,2.582700733,0.77481022,0.878602106,0.0,1510.621262,540.0,50.26834755,41.0,10.69916346,8.0
47150,경상북도,김천시,2032,132669.4678,47363.0,297.2909091,6.0,2.0,224.0838936,4.522517577,1.507505859,0.892425268,0.0,517.6076254,221.0,17.22422467,12.0,3.666020551,2.0
47280,경상북도,문경시,2032,62746.03175,27671.0,153.7393939,6.0,1.0,245.018513,9.562357703,1.593726284,0.874274779,0.0,244.8025536,92.0,8.146197961,3.0,1.733844612,1.0
47920,경상북도,봉화군,2032,26604.47761,14260.0,35.96363636,5.0,1.0,135.1788856,18.79382889,3.758765778,0.807064319,0.0,103.7969075,68.0,3.454008727,0.0,0.735154541,0.0
47250,경상북도,상주시,2032,86434.68468,38377.0,184.9636364,9.0,2.0,213.9923771,10.41248665,2.313885921,0.853863672,0.0,337.2234218,153.0,11.22165072,3.0,2.388426935,1.0
47840,경상북도,성주군,2032,40659.75104,19598.0,71.72121212,4.0,1.0,176.3936332,9.837738545,2.459434636,0.869306683,0.0,158.6333128,87.0,5.278778144,2.0,1.123540219,1.0
47170,경상북도,안동시,2032,147000.0,52773.0,463.8060606,13.0,3.0,315.5143269,8.843537415,2.040816327,0.828507766,0.0,573.5179481,110.0,19.08473041,7.0,4.062012383,2.0
47770,경상북도,영덕군,2032,30401.96078,15505.0,79.18787879,4.0,1.0,260.4696432,13.15704611,3.289261529,0.831477707,0.0,118.6127222,40.0,3.947028745,0.0,0.840089396,0.0
47760,경상북도,영양군,2032,14351.92308,7463.0,22.9030303,4.727272727,1.0,159.5816127,32.93825296,6.967707356,0.645267083,0.0,55.99377873,34.0,1.863282876,0.0,0.39658292,0.0
47210,경상북도,영주시,2032,94185.0,37674.0,241.1272727,6.0,3.0,256.0145169,6.370441153,3.185220577,0.839754667,0.0,367.4611424,127.0,12.22785941,7.0,2.602589362,0.0
47230,경상북도,영천시,2032,102160.9756,41886.0,232.8484848,8.0,1.0,227.9231218,7.83077878,0.978847348,0.896067471,1.0,398.5792728,166.0,13.26336516,6.0,2.822987401,2.0
47900,경상북도,예천군,2032,53864.79592,21115.0,112.230303,6.0,1.0,208.3555709,11.13900071,1.856500118,0.841765428,0.0,210.1525662,98.0,6.993164005,1.0,1.488431755,1.0
47940,경상북도,울릉군,2032,8738.341969,3373.0,17.65454545,0.0,1.0,202.0354149,0.0,11.44381856,0.65017001,0.0,34.09248949,17.0,1.134482318,2.0,0.241464308,0.0
47930,경상북도,울진군,2032,43627.20403,17320.0,86.7030303,6.0,1.0,198.7361607,13.75288684,2.292147806,0.81205762,0.0,170.2107792,84.0,5.664036922,0.0,1.205539068,1.0
47730,경상북도,의성군,2032,47012.65823,25998.0,93.79393939,6.0,1.0,199.5078409,12.76252019,2.127086699,0.875365081,0.0,183.4190699,90.0,6.103564001,1.0,1.299088435,1.0
47820,경상북도,청도군,2032,40105.97303,20815.0,87.24242424,4.0,1.0,217.5297535,9.973576748,2.493394187,0.874170501,0.0,156.4727575,70.0,5.206882198,2.0,1.108237817,1.0
47750,경상북도,청송군,2032,22769.96198,11977.0,44.24242424,5.0,1.0,194.3017045,21.95875428,4.391750856,0.766467814,0.0,88.83661137,45.0,2.956180856,0.0,0.629196378,0.0
47850,경상북도,칠곡군,2032,103996.5636,30263.0,162.7939394,8.0,1.0,156.5378064,7.692561874,0.961570234,0.863742461,0.0,405.7407874,243.0,13.50167605,6.0,2.873709721,2.0
47110,경상북도,포항시,2032,471906.4516,146291.0,1558.8,18.0,5.0,330.3197052,3.814315303,1.059532029,0.884547544,0.0,1841.134829,283.0,61.26671706,44.0,13.04006701,9.0
29200,광주광역시,광산구,2032,389535.1351,72064.0,1327.721212,9.0,9.0,340.8476136,2.31044627,2.31044627,0.749950284,0.0,1519.764567,193.0,50.57260571,42.0,10.76392206,2.0
29155,광주광역시,남구,2032,200494.6996,56740.0,856.7575758,5.0,3.0,427.3218081,2.493831512,1.496298907,0.856036139,0.0,782.2265901,0.0,26.02984552,22.0,5.540217365,3.0
